xSrcPort,xDstPort,xPkt,xMin_Pbyte0,xMin_Pbyte1,xMax_Pbyte0,xMax_Pbyte1,xIni_Pbyte0,xMax_ConsPkt0,Class
1863,29285,12,96,1129,96,96,1129,3,
56321,9025,2,52,52,52,52,52,1,
60996,20000,2,28,64,28,28,64,1,
7000,3563,1,95,0,95,95,0,1,
57020,53345,3,104,0,104,104,0,3,
56321,9022,2,52,52,52,52,52,1,
7000,4675,1,95,0,95,95,0,1,
49422,42454,212,65,65,1237,1237,1217,130,
49422,20000,2,28,64,28,28,64,1,
1863,30465,2,62,62,62,62,62,1,
1863,29285,2,62,62,62,62,62,1,
1863,1863,2,62,62,62,62,62,1,
1863,1863,2,61,61,61,61,61,1,
1863,1863,2,62,62,62,62,62,1,
1863,1863,2,61,61,61,61,61,1,
1863,30400,2,62,62,62,62,62,1,
60996,24018,35,73,73,1245,1245,1241,15,
6881,8405,1,119,0,119,119,0,1,
56321,9070,2,52,52,52,52,52,1,
1863,8002,2,33,36,33,33,36,1,
56321,9070,2,52,52,52,52,52,1,
1863,13756,588,754,88,1128,1128,91,558,
60996,24018,376,72,72,1245,1245,1225,247,
57020,21049,35,65,65,1237,1237,1233,18,
56321,9070,2,52,52,52,52,52,1,
56339,8000,2,312,234,312,312,234,1,
7000,28056,2,28,28,28,28,28,1,
56321,9070,2,52,52,52,52,52,1,
12345,8000,2,149,28,149,149,28,1,
1863,13756,104,202,91,1128,1128,91,97,
1863,9025,99,229,89,1129,1129,96,65,
60996,24018,95,72,72,72,1245,1225,61,
49422,42454,228,65,65,1237,1237,1217,144,
57020,21049,41,65,65,1237,1237,1233,22,
4005,8000,6,47,39,55,63,95,3,
7000,7670,1,95,0,95,95,0,1,
56321,9070,2,52,52,52,52,52,1,
57020,20000,2,28,64,28,28,64,1,
56321,9070,2,52,52,52,52,52,1,
59245,16690,453,72,72,1245,1245,1241,160,
57020,21049,380,65,65,1237,1237,1233,134,
5000,8000,1,91,0,91,91,0,1,
56321,9070,2,52,52,52,52,52,1,
7000,8706,4,77,38,77,77,38,2,
49422,42454,331,65,65,1237,1237,1233,214,
7000,7800,1,95,0,95,95,0,1,
57020,21049,36,65,65,1237,1237,1233,16,
60996,20000,2,28,64,28,28,64,1,
60996,24018,204,72,72,1245,1245,1241,136,
4024,8000,2,47,55,47,47,55,1,
7000,8000,1,92,0,92,92,0,1,
7000,26968,1,95,0,95,95,0,1,
60996,24018,506,72,72,1245,1245,1241,323,
49422,42454,378,65,65,1237,1237,1233,135,
49422,20000,2,28,64,28,28,64,1,
60425,8000,1,52,0,52,52,0,1,
12345,8000,2,75,37,75,75,37,1,
40262,8000,2,78,37,78,78,37,1,
49422,42454,332,65,65,1237,1237,1233,216,
57020,21049,119,65,65,1237,1237,1233,74,
6881,32422,1,119,0,119,119,0,1,
56321,9027,2,52,52,52,52,52,1,
7000,7000,1,95,0,95,95,0,1,
7000,6660,1,95,0,95,95,0,1,
56321,9021,2,52,52,52,52,52,1,
49422,42454,329,65,65,1237,1237,1217,117,
60996,24018,327,72,72,108,1245,1241,212,
56321,9021,2,52,52,52,52,52,1,
57020,20000,2,28,64,28,28,64,1,
56321,9025,1,52,0,52,52,0,1,
59245,16690,40,72,72,1245,1245,1241,22,
57020,21049,427,65,65,121,1237,1233,218,
49422,42454,49,65,65,1237,1237,1233,25,
56321,9026,2,52,52,52,52,52,1,
4028,8000,3,47,55,47,47,87,1,
56321,9026,2,52,52,52,52,52,1,
1863,9025,295,207,89,1129,1129,96,271,
60996,20000,2,28,64,28,28,64,1,
56321,9025,2,52,52,52,52,52,1,
6881,15051,2,119,297,119,119,297,1,
56321,9021,2,52,52,52,52,52,1,
49422,42454,43,65,65,1237,1237,1217,23,
49422,20000,2,28,64,28,28,64,1,
56321,9025,2,52,52,52,52,52,1,
59625,8000,1,52,0,52,52,0,1,
56321,9025,2,52,52,52,52,52,1,
56321,9024,2,52,52,52,52,52,1,
56321,9023,2,52,52,52,52,52,1,
4019,8000,2,47,71,47,47,71,1,
7000,28056,1,28,0,28,28,0,1,
49422,42454,91,65,65,1237,1237,1233,37,
59245,16690,34,73,72,108,1245,1225,17,
56321,9025,2,52,52,52,52,52,1,
57020,21049,684,65,65,1237,1237,1233,337,
60996,24018,330,72,72,129,1245,1241,213,
56321,9023,2,52,52,52,52,52,1,
57020,20000,2,28,64,28,28,64,1,
56285,9617,1,117,0,117,117,0,1,
1863,30013,2,362,151,362,362,151,1,
56321,9025,1,52,0,52,52,0,1,
57020,21049,201,65,65,104,1237,1233,84,
12345,8000,4,75,37,78,78,37,2,
6881,37086,1,115,0,115,115,0,1,
56321,9027,2,52,52,52,52,52,1,
1863,8002,2,33,36,33,33,36,1,
56321,9023,2,52,52,52,52,52,1,
49422,42454,310,65,65,1237,1237,1233,110,
57020,21049,737,65,65,1237,1237,1233,342,
60996,20000,2,28,64,28,28,64,1,
56321,9025,2,52,52,52,52,52,1,
52874,9617,1,117,0,117,117,0,1,
56321,9022,2,52,52,52,52,52,1,
57020,21049,102,65,65,65,1237,1233,42,
49422,20000,2,28,64,28,28,64,1,
56321,9070,2,52,52,52,52,52,1,
1863,2787,2,44,0,44,44,0,2,
57020,21049,323,65,65,1237,1237,1233,119,
56321,9070,2,52,52,52,52,52,1,
60996,24018,32,72,73,1245,1245,1241,17,
56321,9070,2,52,52,52,52,52,1,
61564,8000,2,194,538,194,194,538,1,
1863,9025,115,645,62,1129,1129,96,107,
59245,16690,367,73,72,1245,1245,1225,238,
7000,28056,2,28,28,28,28,28,1,
56321,9070,2,52,52,52,52,52,1,
49581,9617,1,117,0,117,117,0,1,
57020,20000,2,28,64,28,28,64,1,
56321,9070,2,52,52,52,52,52,1,
49422,42454,28,65,65,1237,1237,1217,15,
57020,21049,380,65,65,121,1237,1233,135,
1863,9025,1,62,0,62,62,0,1,
56321,9070,2,52,52,52,52,52,1,
5000,8000,1,91,0,91,91,0,1,
60996,24018,327,73,72,1245,1245,1241,211,
137,137,1,82,0,82,82,0,1,
62070,59370,1,337,0,337,337,0,1,
56321,9070,2,52,52,52,52,52,1,
59245,16690,487,72,72,1245,1245,1241,214,
49422,42454,13,104,0,1237,1237,0,13,
57020,21049,32,65,65,1237,1237,1233,17,
60996,20000,2,28,64,28,28,64,1,
49422,42454,43,104,0,1237,1237,0,43,
49422,20000,2,28,64,28,28,64,1,
12345,8000,2,75,37,75,75,37,1,
6881,40856,2,119,297,119,119,297,1,
49422,42454,33,39,0,104,104,0,33,
40262,8000,2,78,37,78,78,37,1,
57020,21049,34,65,65,1237,1237,1233,18,
53561,20000,4,28,64,28,28,64,2,
53561,61205,4,108,0,108,108,0,4,
53561,15640,266,61,72,108,1245,1241,97,
60996,24018,32,72,73,1245,1245,1241,17,
4000,8000,2,63,39,63,63,39,1,
55761,54713,6,104,0,104,104,0,6,
55761,54713,15,104,0,104,104,0,15,
55761,42548,144,65,53,104,1237,1217,61,
53561,61205,3,108,0,108,108,0,3,
57020,21049,347,65,65,1237,1237,1233,131,
60996,24018,53,72,72,129,1245,1241,30,
7000,28056,2,28,28,28,28,28,1,
57020,20000,2,28,64,28,28,64,1,
60996,24018,309,73,72,1245,1245,1241,200,
55761,54713,2,104,0,104,104,0,2,
57020,21049,37,65,65,1237,1237,1233,19,
53561,61205,8,108,0,108,108,0,8,
7000,1032,1,95,0,95,95,0,1,
53561,15640,9,108,0,1245,1245,0,9,
53561,61205,21,108,0,108,108,0,21,
53561,15640,22,108,0,108,1245,0,22,
55761,54713,2,104,0,104,104,0,2,
4024,8000,2,63,39,63,63,39,1,
57020,21049,330,65,65,1237,1237,1233,118,
60996,20000,2,28,64,28,28,64,1,
55761,42548,173,65,65,104,1237,1233,115,
53561,15640,21,108,0,108,108,0,21,
53561,61205,20,108,0,108,108,0,20,
55761,54713,4,104,0,104,104,0,4,
7000,8706,4,77,38,77,77,38,2,
53561,61205,3,108,0,108,108,0,3,
53561,15640,3,47,0,108,108,0,3,
55761,42548,289,65,65,104,1237,1217,193,
1863,8002,2,33,36,33,33,36,1,
57020,21049,398,65,65,1237,1237,1233,150,
55808,20000,4,28,64,28,28,64,2,
60280,8000,1,52,0,52,52,0,1,
55761,54713,3,104,0,104,104,0,3,
60996,24018,90,72,73,1245,1245,1241,53,
55761,42548,75,65,65,1237,1237,1217,37,
60996,24018,269,72,72,305,1245,1241,176,
55761,54713,3,104,0,104,104,0,3,
4028,8000,16,55,63,55,55,655,8,
49363,53,4,42,74,42,42,95,2,
57020,21049,32,65,65,1237,1237,1233,17,
7000,28056,4,28,28,28,66,71,2,
57020,20000,2,28,64,28,28,64,1,
7000,3476,1,95,0,95,95,0,1,
6881,18003,2,119,297,119,119,297,1,
55761,54713,3,104,0,104,104,0,3,
57020,21049,378,65,65,121,1237,1233,135,
4028,8000,18,47,55,55,55,655,9,
4005,8000,2,47,55,47,47,55,1,
12345,8000,4,75,37,75,76,37,2,
4019,8000,2,47,55,47,47,55,1,
59245,16690,661,72,72,73,1245,1241,311,
50222,8000,2,99,227,99,99,227,1,
55761,54713,1,104,0,104,104,0,1,
57020,21049,34,65,65,1237,1237,1233,18,
4028,8000,9,55,63,55,55,655,4,
60996,20000,2,28,64,28,28,64,1,
7000,7013,1,95,0,95,95,0,1,
50222,8000,2,99,99,99,99,99,1,
57020,21049,336,65,65,72,1237,1233,125,
60996,24018,34,72,72,72,1245,1241,18,
7000,7700,1,95,0,95,95,0,1,
6881,18003,2,119,297,119,119,297,1,
59245,16690,490,72,73,77,1245,1241,174,
55761,42548,36,65,65,104,1237,1217,18,
4024,8000,16,55,63,55,55,655,8,
55761,20000,2,28,64,28,28,64,1,
57020,21049,45,65,65,1237,1237,1233,25,
4024,8000,16,47,55,55,55,655,8,
60996,24018,250,72,72,129,1245,1241,167,
52216,8000,4,124,120,274,274,536,2,
55761,42548,379,65,65,104,1237,1217,247,
7000,28056,2,28,28,28,28,28,1,
57020,20000,2,28,64,28,28,64,1,
56285,9617,1,117,0,117,117,0,1,
60996,24018,798,73,72,1245,1245,1241,408,
4024,8000,14,55,63,55,55,655,7,
1863,30013,2,359,151,359,359,151,1,
4000,8000,2,47,103,47,47,103,1,
1863,1863,2,258,202,258,258,202,1,
4024,8000,20,47,55,55,55,655,10,
57020,21049,526,65,65,1237,1237,1233,257,
52218,20000,4,28,64,28,28,64,2,
52218,60622,8,108,0,108,108,0,8,
52218,60622,39,61,72,108,1245,1245,19,
52874,9617,1,117,0,117,117,0,1,
55761,42548,241,65,65,1237,1237,1217,149,
52218,60622,41,72,72,129,1245,1245,21,
57020,21049,297,65,65,65,1237,1233,144,
4024,8000,18,55,63,55,63,655,9,
60996,24018,34,72,72,129,1245,1241,18,
52218,60622,3,108,0,108,108,0,3,
7000,13623,1,95,0,95,95,0,1,
12345,8000,2,78,37,78,78,37,1,
52218,60622,333,72,72,1245,1245,1245,213,
40262,8000,2,75,37,75,75,37,1,
55761,42548,822,65,65,104,1237,1233,379,
57020,21049,246,65,65,1237,1237,1233,166,
52218,60622,2,108,0,108,108,0,2,
60996,24018,381,72,72,1245,1245,1241,247,
4024,8000,2,47,55,47,47,55,1,
55761,20000,2,28,64,28,28,64,1,
57020,21049,170,65,65,1237,1237,1233,100,
52218,60622,4,108,0,108,108,0,4,
52218,60622,26,72,73,1245,1245,1245,13,
60996,24018,347,72,72,1245,1245,1241,132,
55761,42548,35,65,65,104,1237,1217,18,
49581,9617,1,117,0,117,117,0,1,
7000,28056,4,28,28,28,66,76,2,
57020,20000,2,28,64,28,28,64,1,
7000,8000,1,95,0,95,95,0,1,
57020,21049,528,65,65,121,1237,1233,283,
52218,60622,3,108,0,108,108,0,3,
4028,8000,2,47,55,47,47,55,1,
1863,8002,2,33,36,33,33,36,1,
57020,21049,339,65,65,1237,1237,1233,130,
60996,24018,333,72,72,108,1245,1241,215,
52218,60622,3,108,0,108,108,0,3,
52218,60622,42,73,72,1245,1245,1245,22,
52218,20000,4,28,64,28,28,64,2,
6881,38069,2,119,297,119,119,297,1,
4016,8000,2,47,55,47,47,55,1,
7000,9805,1,69,0,69,69,0,1,
52218,60622,3,108,0,108,108,0,3,
52218,60622,369,72,72,1245,1245,1245,247,
57020,21049,674,65,65,1237,1237,1233,340,
60996,24018,35,72,72,129,1245,1241,18,
4000,8000,2,47,55,47,47,55,1,
57020,21049,228,65,65,1237,1237,1233,107,
52218,60622,3,108,0,108,108,0,3,
55761,42548,36,65,65,104,1237,1217,18,
4000,8000,2,47,71,47,47,71,1,
56321,9026,2,52,52,52,52,52,1,
56321,9024,2,52,52,52,52,52,1,
55761,20000,2,28,64,28,28,64,1,
56321,9027,2,52,52,52,52,52,1,
4005,8000,2,47,119,47,47,119,1,
60996,24018,371,72,72,1245,1245,1241,240,
55761,42548,909,65,65,104,1237,1233,431,
56321,9022,1,52,0,52,52,0,1,
57020,20000,2,28,64,28,28,64,1,
1863,30011,2,248,135,248,248,135,1,
7000,28056,2,28,28,28,28,28,1,
60996,24018,38,73,73,1245,1245,1241,21,
55761,42548,44,65,65,1237,1237,1217,23,
59245,16690,381,72,72,73,1245,1241,248,
52218,60622,37,72,72,108,1245,1245,18,
56321,9022,2,52,52,52,52,52,1,
57020,21049,361,65,65,1237,1237,1233,137,
7000,43056,1,92,0,92,92,0,1,
12345,8000,4,75,37,76,76,37,2,
56321,9022,2,52,52,52,52,52,1,
56321,9027,1,52,0,52,52,0,1,
60996,24018,329,72,72,108,1245,1241,212,
52218,60622,32,73,72,1245,1245,1245,16,
57020,21049,380,65,65,1237,1237,1233,135,
55979,55979,1,45,0,45,45,0,1,
52218,20000,4,28,64,28,28,64,2,
7000,7800,1,95,0,95,95,0,1,
56321,9025,2,52,52,52,52,52,1,
56321,9022,2,52,52,52,52,52,1,
7000,23797,1,95,0,95,95,0,1,
57020,21049,34,65,65,1237,1237,1233,18,
56321,9022,2,52,52,52,52,52,1,
56321,9024,2,52,52,52,52,52,1,
52218,60622,380,72,72,1245,1245,1245,245,
57020,21049,380,65,65,1237,1237,1233,135,
56321,9021,2,52,52,52,52,52,1,
60996,24018,378,72,72,1245,1245,1241,244,
56321,9024,2,52,52,52,52,52,1,
55761,20000,2,28,64,28,28,64,1,
55761,42548,836,65,65,1237,1237,1233,392,
52218,60622,34,72,73,1245,1245,1245,17,
57020,21049,30,65,65,1237,1237,1233,16,
56321,9023,2,52,52,52,52,52,1,
60996,24018,35,72,72,1245,1245,1241,18,
57020,20000,2,28,64,28,28,64,1,
56321,9022,2,52,52,52,52,52,1,
7000,28056,2,28,28,28,28,28,1,
52218,60622,315,73,72,1245,1245,1245,119,
57020,21049,39,65,65,121,1237,1233,21,
56321,9021,2,52,52,52,52,52,1,
60996,24018,43,73,73,1245,1245,1241,24,
7000,8706,4,77,38,77,77,38,2,
56321,9025,2,52,52,52,52,52,1,
56321,9026,2,52,52,52,52,52,1,
57020,21049,34,65,65,1237,1237,1233,18,
52218,20000,2,28,64,28,28,64,1,
56321,9024,2,52,52,52,52,52,1,
56321,9070,2,52,52,52,52,52,1,
52218,60622,36,72,72,1245,1245,1245,18,
57020,21049,283,65,65,1237,1237,1233,102,
60996,24018,57,72,72,129,1245,1241,26,
40262,8000,2,145,26,145,145,26,1,
56321,9070,2,52,52,52,52,52,1,
12345,8000,2,76,37,76,76,37,1,
6881,15059,1,119,0,119,119,0,1,
56321,9070,2,52,52,52,52,52,1,
52218,60622,332,72,72,1245,1245,1245,119,
40262,8000,2,75,37,75,75,37,1,
57020,21049,34,65,65,1237,1237,1233,18,
1863,8002,2,33,36,33,33,36,1,
56321,9070,2,52,52,52,52,52,1,
4016,8000,2,47,119,47,47,119,1,
55761,20000,2,28,64,28,28,64,1,
56321,9070,2,52,52,52,52,52,1,
52218,60622,34,72,73,1245,1245,1245,17,
60996,24018,34,72,72,129,1245,1241,18,
57020,21049,325,65,65,1237,1237,1233,117,
56321,9070,2,52,52,52,52,52,1,
57020,20000,2,28,64,28,28,64,1,
56321,9070,2,52,52,52,52,52,1,
56285,9617,1,117,0,117,117,0,1,
7000,28056,1,28,0,28,28,0,1,
52218,60622,378,73,72,1245,1245,1245,134,
57020,21049,34,65,65,104,1237,1233,18,
1863,30013,2,359,151,359,359,151,1,
56321,9070,2,52,52,52,52,52,1,
60996,24018,32,73,72,108,1245,1241,17,
57020,21049,32,65,65,1237,1237,1217,19,
7000,23219,1,92,0,92,92,0,1,
52218,20000,2,28,64,28,28,64,1,
7000,7000,1,92,0,92,92,0,1,
52874,9617,2,117,121,117,117,121,1,
52218,60622,36,72,72,1245,1245,1245,18,
60996,24018,35,72,72,1245,1245,1241,18,
7000,23219,1,92,0,92,92,0,1,
6881,11032,2,119,297,119,119,297,1,
57020,21049,333,65,65,104,1237,1217,119,
52218,60622,36,72,72,1245,1245,1245,18,
7000,1271,1,95,0,95,95,0,1,
56321,9026,2,52,52,52,52,52,1,
52685,53,8,46,105,46,46,174,4,
55761,20000,2,28,64,28,28,64,1,
56321,9024,2,52,52,52,52,52,1,
52218,60622,34,72,73,1245,1245,1245,17,
60996,24018,34,72,72,129,1245,1241,18,
57020,21049,34,65,65,1237,1237,1233,18,
56321,9027,2,52,52,52,52,52,1,
49581,9617,1,117,0,117,117,0,1,
7000,27212,1,92,0,92,92,0,1,
56321,9022,2,52,52,52,52,52,1,
7000,20553,1,95,0,95,95,0,1,
52218,60622,34,73,72,1245,1245,1245,17,
57020,21049,34,65,65,1237,1237,1233,18,
56321,9022,2,52,52,52,52,52,1,
12345,8000,4,75,37,76,76,37,2,
4005,8000,2,47,55,47,47,55,1,
7000,7800,1,95,0,95,95,0,1,
4019,8000,2,47,55,47,47,55,1,
56321,9022,2,52,52,52,52,52,1,
7000,7000,1,95,0,95,95,0,1,
52218,60622,36,72,72,1245,1245,1245,18,
61564,8000,2,362,370,362,362,370,1,
57020,21049,32,65,65,1237,1237,1233,17,
54921,53,4,49,108,49,49,113,2,
56321,9027,2,52,52,52,52,52,1,
52218,20000,2,28,64,28,28,64,1,
7000,25652,1,95,0,95,95,0,1,
7000,7700,1,95,0,95,95,0,1,
56321,9025,2,52,52,52,52,52,1,
52218,60622,36,72,72,1245,1245,1245,18,
56321,9022,2,52,52,52,52,52,1,
60996,24018,380,72,72,1245,1245,1241,247,
56321,9022,2,52,52,52,52,52,1,
59245,16690,476,72,73,73,1245,1241,168,
55761,42548,147,65,65,65,1237,1217,56,
52218,60622,36,72,72,1245,1245,1245,18,
56321,9024,2,52,52,52,52,52,1,
7000,8000,1,95,0,95,95,0,1,
56321,9021,2,52,52,52,52,52,1,
55761,20000,2,28,64,28,28,64,1,
12345,8000,2,146,26,146,146,26,1,
52218,60622,241,72,73,1245,1245,1245,157,
56321,9024,2,52,52,52,52,52,1,
57020,21049,42,65,65,1237,1237,1233,23,
60996,24018,328,73,72,1245,1245,1241,211,
56321,9023,2,52,52,52,52,52,1,
7000,8000,1,92,0,92,92,0,1,
56321,9022,2,52,52,52,52,52,1,
60996,24018,34,72,72,73,1245,1241,19,
57020,21049,34,65,65,1237,1237,1233,18,
7000,28056,2,28,28,28,28,28,1,
56321,9021,2,52,52,52,52,52,1,
1863,8002,2,33,36,33,33,36,1,
56321,9025,2,52,52,52,52,52,1,
52218,60622,342,72,72,1245,1245,1245,220,
57020,21049,641,65,65,1237,1237,1233,320,
52218,20000,2,28,64,28,28,64,1,
7000,7700,1,95,0,95,95,0,1,
56321,9026,2,52,52,52,52,52,1,
4024,8000,3,47,55,47,47,87,1,
56321,9024,2,52,52,52,52,52,1,
57020,21049,267,65,65,1237,1237,1233,131,
52218,60622,36,72,72,1245,1245,1245,18,
60996,24018,332,72,72,108,1245,1241,215,
56321,9070,2,52,52,52,52,52,1,
56321,9070,2,52,52,52,52,52,1,
12345,8000,2,76,37,76,76,37,1,
52218,60622,331,72,72,1245,1245,1245,215,
40262,8000,2,77,37,77,77,37,1,
57020,21049,677,65,65,1237,1237,1233,343,
56321,9070,2,52,52,52,52,52,1,
60996,24018,35,72,72,1245,1245,1241,18,
1863,19515,10,44,62,44,207,88,6,
56321,9070,2,52,52,52,52,52,1,
55761,20000,2,28,64,28,28,64,1,
7000,31829,1,95,0,95,95,0,1,
56321,9070,2,52,52,52,52,52,1,
56321,9070,2,52,52,52,52,52,1,
6881,4708,2,119,297,119,119,297,1,
60996,24018,148,72,72,221,1245,1241,84,
59245,16690,75,72,72,1245,1245,1241,45,
52218,60622,340,73,72,1245,1245,1245,219,
56321,9070,2,52,52,52,52,52,1,
57020,21049,43,65,65,1237,1237,1233,21,
7000,28056,2,28,28,28,28,28,1,
56321,9070,2,52,52,52,52,52,1,
59245,16690,296,72,73,1245,1245,1241,190,
52218,60622,36,72,72,1245,1245,1245,18,
57020,21049,32,65,65,1237,1237,1233,17,
52218,20000,2,28,64,28,28,64,1,
7000,63516,1,92,0,92,92,0,1,
4016,8000,2,47,55,47,47,55,1,
52218,60622,332,72,72,1245,1245,1245,213,
60996,24018,329,72,72,129,1245,1241,212,
4000,8000,2,47,55,47,47,55,1,
7000,7700,1,95,0,95,95,0,1,
7000,8706,4,77,38,77,77,38,2,
57020,21049,36,65,65,65,1237,1233,20,
52218,60622,36,72,72,1245,1245,1245,18,
55761,42548,36,65,65,104,1237,1217,18,
56321,9026,2,52,52,52,52,52,1,
55761,20000,2,28,64,28,28,64,1,
52218,60622,330,72,73,1245,1245,1245,212,
4000,8000,5,63,47,71,71,295,2,
57020,21049,398,65,65,1237,1237,1233,149,
56321,9024,2,52,52,52,52,52,1,
60996,24018,329,72,72,1245,1245,1241,212,
56321,9027,2,52,52,52,52,52,1,
56285,9617,1,117,0,117,117,0,1,
52218,60622,34,73,72,1245,1245,1245,17,
57020,21049,34,65,65,1237,1237,1233,18,
56321,9022,1,52,0,52,52,0,1,
4019,8000,2,399,39,399,399,39,1,
1863,30013,2,359,151,359,359,151,1,
60996,24018,32,73,72,1245,1245,1241,17,
12345,8000,4,75,37,75,78,37,2,
7000,28056,5,28,28,28,66,73,2,
56321,9022,2,52,52,52,52,52,1,
7000,29339,1,95,0,95,95,0,1,
7000,28056,1,66,0,66,66,0,1,
7000,2157,1,95,0,95,95,0,1,
52218,60622,523,72,72,1245,1245,1245,183,
56321,9022,2,52,52,52,52,52,1,
57020,21049,37,65,65,1237,1237,1233,20,
52218,20000,2,28,64,28,28,64,1,
57997,8000,2,962,206,962,962,206,1,
4019,8000,2,55,71,55,55,71,1,
56321,9027,2,52,52,52,52,52,1,
52874,9617,1,117,0,117,117,0,1,
56321,9025,1,52,0,52,52,0,1,
52218,60622,36,72,72,1245,1245,1245,18,
4000,8000,17,55,63,55,55,655,8,
56321,9022,2,52,52,52,52,52,1,
7000,7700,1,95,0,95,95,0,1,
56321,9022,2,52,52,52,52,52,1,
4000,8000,19,55,63,55,63,655,9,
52218,60622,36,72,72,1245,1245,1245,18,
57020,21049,394,65,65,1237,1237,1233,146,
55761,42548,194,65,65,104,1237,1233,130,
1863,8002,2,33,36,33,33,36,1,
60996,24018,90,72,72,1245,1245,1241,53,
56321,9024,2,52,52,52,52,52,1,
4024,8000,2,47,71,47,47,71,1,
56321,9021,2,52,52,52,52,52,1,
55761,20000,2,28,64,28,28,64,1,
55761,42548,173,65,65,1237,1237,1217,101,
60996,24018,271,73,72,1245,1245,1241,176,
52218,60622,34,72,73,1245,1245,1245,17,
7000,7700,1,95,0,95,95,0,1,
57020,21049,34,65,65,1237,1237,1233,18,
4000,8000,24,47,55,55,167,799,12,
56321,9024,2,52,52,52,52,52,1,
49581,9617,1,117,0,117,117,0,1,
1863,8002,2,33,36,33,33,36,1,
56321,9023,2,52,52,52,52,52,1,
6881,15059,1,119,0,119,119,0,1,
4000,8000,13,167,687,167,167,791,7,
52218,60622,34,73,72,1245,1245,1245,17,
57020,21049,377,65,65,1237,1237,1233,135,
56321,9022,2,52,52,52,52,52,1,
7000,28056,2,28,28,28,28,28,1,
56321,9021,2,52,52,52,52,52,1,
60996,24018,162,72,73,1245,1245,1241,101,
52218,60622,36,72,72,1245,1245,1245,18,
57020,21049,31,65,65,1237,1237,1233,17,
56321,9025,2,52,52,52,52,52,1,
52218,20000,2,28,64,28,28,64,1,
56321,9026,2,52,52,52,52,52,1,
52218,60622,36,72,72,1245,1245,1245,18,
56321,9024,2,52,52,52,52,52,1,
4000,8000,12,167,703,167,167,783,6,
60996,24018,234,72,72,129,1245,1241,161,
56321,9070,2,52,52,52,52,52,1,
7000,7700,1,95,0,95,95,0,1,
12345,8000,2,77,37,77,77,37,1,
4019,8000,2,63,39,63,63,39,1,
60996,24018,84,72,72,1245,1245,1241,40,
56321,9070,2,52,52,52,52,52,1,
52218,60622,36,72,72,1245,1245,1245,18,
4000,8000,13,167,727,167,167,775,7,
40262,8000,2,77,37,77,77,37,1,
57020,21049,34,65,65,1237,1237,1233,18,
7000,7700,1,95,0,95,95,0,1,
55761,42548,34,65,65,104,1237,1217,17,
56321,9070,2,52,52,52,52,52,1,
7000,62745,1,95,0,95,95,0,1,
55761,20000,2,28,64,28,28,64,1,
56321,9070,2,52,52,52,52,52,1,
52218,60622,33,72,73,1245,1245,1245,16,
57020,21049,400,65,65,1237,1237,1233,154,
60996,24018,169,73,72,1245,1245,1241,114,
56321,9070,2,52,52,52,52,52,1,
56321,9070,2,52,52,52,52,52,1,
57528,53,4,37,82,37,37,128,2,
60996,24018,339,72,72,1245,1245,1241,214,
59245,16690,867,72,73,1245,1245,1241,346,
52218,60622,35,73,72,73,1245,1245,18,
4000,8000,6,79,47,567,567,463,3,
57020,21049,35,65,65,1237,1237,1233,18,
56321,9070,2,52,52,52,52,52,1,
6881,12419,1,119,0,119,119,0,1,
7000,28056,2,28,28,28,28,28,1,
56321,9070,2,52,52,52,52,52,1,
52218,60622,35,72,72,1245,1245,1245,17,
57020,21049,49,65,65,1237,1237,1233,28,
52218,20000,2,28,64,28,28,64,1,
60996,24018,404,72,72,1245,1245,1241,141,
57020,21049,318,65,65,1237,1237,1217,205,
59245,16690,639,72,72,73,1245,1241,244,
52218,60622,37,72,72,73,1245,1245,19,
55761,42548,37,65,65,104,1237,1217,18,
52218,60622,36,72,72,1245,1245,1245,18,
55761,42548,339,65,65,104,1237,1233,127,
7000,56554,1,92,0,92,92,0,1,
52218,60622,34,72,73,1245,1245,1245,17,
7000,7700,1,95,0,95,95,0,1,
60996,24018,327,73,72,1245,1245,1241,211,
52218,60622,177,73,72,1245,1245,1245,121,
12345,8000,4,76,37,76,76,37,2,
6881,22544,1,119,0,119,119,0,1,
4005,8000,2,47,55,47,47,55,1,
4019,8000,2,47,55,47,47,55,1,
1863,8002,2,33,36,33,33,36,1,
7000,28056,2,28,28,28,28,28,1,
52218,60622,464,72,72,1245,1245,1245,233,
57020,21049,289,65,65,1237,1237,1233,188,
7000,7000,1,92,0,92,92,0,1,
52218,20000,2,28,64,28,28,64,1,
7000,18901,1,95,0,95,95,0,1,
52218,60622,191,72,72,1245,1245,1245,119,
60996,24018,34,72,72,129,1245,1241,18,
52218,60622,34,73,72,1245,1245,1245,17,
57020,21049,34,65,65,1237,1237,1233,18,
7000,18901,190,95,77,1069,1080,101,175,
55761,42548,34,65,65,104,1237,1217,17,
7000,9805,2,155,0,155,171,0,2,
49481,53,12,45,119,47,47,148,6,
52218,60622,234,72,73,1245,1245,1245,148,
57020,21049,183,65,65,1237,1237,1233,69,
60996,24018,232,73,72,1245,1245,1241,148,
56285,9617,2,117,121,117,117,121,1,
57020,21049,35,65,65,121,1237,1233,19,
52218,60622,36,72,72,1245,1245,1245,18,
1863,30013,2,359,151,359,359,151,1,
4028,8000,2,287,1087,287,287,1087,1,
7000,1799,1,95,0,95,95,0,1,
7000,8706,4,77,38,77,77,38,2,
1863,1863,2,258,202,258,258,202,1,
